benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
447.dealII,447.dealII_4821,2,14,0.142857,0.0714286,0.428571,1.85714,0.142857,0,1,0,0,1.28571,0, 0.0714286, 0.357143
447.dealII,447.dealII_4822,1,22,0.0454545,0.0909091,0.5,1.68182,0.136364,0,1,0,0,1.22727,0, 0.136364, 0.363636
447.dealII,447.dealII_4823,1,13,0.153846,0.0769231,0.461538,1.38462,0.230769,0,1,0,0,1.23077,0, 0.153846, 0.307692
447.dealII,447.dealII_4824,1,16,0.0625,0.125,0.375,2,0.1875,0.0625,1,0,0,1.25,0, 0.0625, 0.25
447.dealII,447.dealII_4825,1,7,0.142857,0.142857,0.428571,1.42857,0.142857,0,1,0,0,1.14286,0, 0.142857, 0.285714
447.dealII,447.dealII_4826,1,14,0.0714286,0.0714286,0.571429,1.71429,0.142857,0,1,0,0,1.21429,0, 0.0714286, 0.357143
447.dealII,447.dealII_4827,1,14,0.0714286,0.0714286,0.571429,1.71429,0.142857,0,1,0,0,1.21429,0, 0.0714286, 0.357143
447.dealII,447.dealII_4828,1,13,0,0.0769231,0.384615,1.92308,0.153846,0,1,0,0,1.15385,0, 0, 0.307692
447.dealII,447.dealII_4829,1,6,0.166667,0.166667,0.5,1.5,0,0,1,0,0,1.16667,0, 0.166667, 0.333333
447.dealII,447.dealII_4830,2,32,0.125,0.03125,0.5,1.65625,0.09375,0,1,0,0,1.375,0, 0.09375, 0.40625
447.dealII,447.dealII_4831,1,10,0,0.3,0.6,1.7,0,0.1,1,0,0,1.1,0, 0.4, 0.2
447.dealII,447.dealII_4832,2,32,0.125,0.03125,0.5,1.65625,0.09375,0,1,0,0,1.375,0, 0.09375, 0.40625
447.dealII,447.dealII_4833,1,10,0,0.3,0.6,1.7,0,0.1,1,0,0,1.1,0, 0.4, 0.2
447.dealII,447.dealII_4834,2,32,0.125,0.03125,0.5,1.65625,0.09375,0,1,0,0,1.375,0, 0.09375, 0.40625
447.dealII,447.dealII_4835,1,10,0,0.3,0.6,1.7,0,0.1,1,0,0,1.1,0, 0.4, 0.2
447.dealII,447.dealII_4836,2,32,0.125,0.03125,0.5,1.65625,0.09375,0,1,0,0,1.375,0, 0.09375, 0.40625
447.dealII,447.dealII_4837,1,10,0,0.3,0.6,1.7,0,0.1,1,0,0,1.1,0, 0.4, 0.2
447.dealII,447.dealII_4838,2,32,0.125,0.03125,0.5,1.65625,0.09375,0,1,0,0,1.375,0, 0.09375, 0.40625
447.dealII,447.dealII_4839,1,10,0,0.3,0.6,1.7,0,0.1,1,0,0,1.1,0, 0.4, 0.2
447.dealII,447.dealII_4840,2,32,0.125,0.03125,0.5,1.65625,0.09375,0,1,0,0,1.375,0, 0.09375, 0.40625
447.dealII,447.dealII_4841,1,10,0,0.3,0.6,1.7,0,0.1,1,0,0,1.1,0, 0.4, 0.2
447.dealII,447.dealII_4842,1,6,0,0.166667,0.166667,3,0.166667,0,1,0,0,1,0, 0, 0.166667
447.dealII,447.dealII_4843,1,6,0,0.166667,0.166667,3,0.166667,0,1,0,0,1,0, 0, 0.166667
447.dealII,447.dealII_4844,1,6,0,0.166667,0.166667,3,0.166667,0,1,0,0,1,0, 0, 0.166667
447.dealII,447.dealII_4845,1,4,0,0.25,0.25,1.5,0,0,1,0,0,0.75,0, 0, 0.25
